column_name,datatype,file_name,folder_name,precision,repository_name,scale,source_name
field_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
field_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
field_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
field_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
field_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_actions,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
hse_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_actions,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
procurement_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_actions,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
quality_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_actions,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
risk_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_actions,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
scopesch_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_actions,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
svcconst_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,750,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_actions,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
team_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_actions,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
technical_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_comment,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_actions,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_prev1_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_prev1_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_prev2_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_prev2_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_prev3_sub_dt,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
workshare_prev3_rating,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_RATING,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,100,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_COMMENT,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,1250,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_ACTIONS,int,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,10,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_PREV1_SUB_DT,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_PREV1_RATING,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_PREV2_SUB_DT,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_PREV2_RATING,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_PREV3_SUB_DT,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,50,BIINFAPROD_FLEX,0,ProjectReview_Submitted
SUSTAINABILITY_PREV3_RATING,varchar,JEG_SDE_POL_ProjectReviewSubmittedDimensionStage.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,ProjectReview_Submitted
ECOSYS_TIMEPHASED_BUDGETID,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
PROJECT_NUMBER,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,10,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
PROJECT_PERIOD,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,10,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
WORKFLOW_INSTANCE_ID,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
BUDGET_HEADER_ID,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,100,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
CHANGE_HEADER_ID,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,100,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
COST_ACCOUNT_FIELD,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,100,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
PATH_ID,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,100,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
MINOR_PERIOD,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,10,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
JACOBS_COST,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
CLIENT_COST,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
JACOBS_HOURS,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
CLIENT_HOURS,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
CURRENCY,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,10,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
AUX1_CHANGED_ON_DT,date,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,19,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
AUX2_CHANGED_ON_DT,date,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,19,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
AUX3_CHANGED_ON_DT,date,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,19,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
AUX4_CHANGED_ON_DT,date,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,19,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
DATASOURCE_NUM_ID,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
INTEGRATION_ID,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,80,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
TENANT_ID,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,80,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
GID_EAC_HOURS,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
GDCName,varchar2,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,100,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
GID_CB_FUNC_DIRECTCOST,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
GID_CB_FUNC_ATBILLREVENUE,number,JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,15,BIINFAPROD_FLEX,0,WC_BI_TIMEPHASEDATA_BUDGET_FS
GID_Billable_Hours,"number(p,s)",JEG_SIL_IPCS_BITimephaseDataBudgetFact.XML,Custom_SILOS_PA,13,BIINFAPROD_FLEX,2,WC_BI_TIMEPHASEDATA_BUDGET_FS
ROW_WID,number,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,15,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
LVL_NUM,number,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,15,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
SUMMARY_FLAG,nchar,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,1,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
AC_FLAG,nchar,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,1,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,150,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_DESC,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,240,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
PAR_ACCOUNT_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,60,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
PAR_ACCOUNT_DESC,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,240,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL1_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL1_DESC,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL2_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL2_DESC,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL3_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL3_DESC,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL4_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL4_DESC,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
ACCOUNT_LEVEL5_NUM,nvarchar2,JEG_SIL_WC_PBCS_BUDGET_ACTUALS_F.XML,Custom_SILOS_PBCS,4000,BIINFAPROD_FLEX,0,WC_ACCOUNT_DH
